Germany,DEU,1979,1117888357
Germany,DEU,1980,1100065995
Germany,DEU,1981,1048523357
Germany,DEU,1982,1015733894
Germany,DEU,1983,1011604905
Germany,DEU,1984,1033244579
Germany,DEU,1985,1044117955
Germany,DEU,1986,1047471904
Germany,DEU,1987,1032442842
Germany,DEU,1988,1029024130
Germany,DEU,1989,1008792342
Germany,DEU,1990,1052476835
Germany,DEU,1991,1014224521
Germany,DEU,1992,965893262
Germany,DEU,1993,956132116
Germany,DEU,1994,939814629
Germany,DEU,1995,938968408
Germany,DEU,1996,959151308
Germany,DEU,1997,931324201
Germany,DEU,1998,923356691
Germany,DEU,1999,895874334
Germany,DEU,2000,899852056
Germany,DEU,2001,916648522
Germany,DEU,2002,899971399
Germany,DEU,2003,901151903
Germany,DEU,2004,887089127
Germany,DEU,2005,866697224
Germany,DEU,2006,878320430
Germany,DEU,2007,851624329
Germany,DEU,2008,854927145
Germany,DEU,2009,790294719
Germany,DEU,2010,832949108
Germany,DEU,2011,809216919
Germany,DEU,2012,813984654
Germany,DEU,2013,831453838
Germany,DEU,2014,792587770
Germany,DEU,2015,795610215
Germany,DEU,2016,800686632
Germany,DEU,2017,785882918
Germany,DEU,2018,754111607
Germany,DEU,2019,711427809
Germany,DEU,2020,644310352
Brazil,BRA,1901,2103136
Brazil,BRA,1902,2506176
Brazil,BRA,1903,2440224
Brazil,BRA,1904,2619760
Brazil,BRA,1905,2799296
Brazil,BRA,1906,3206000
Brazil,BRA,1907,3451488
Brazil,BRA,1908,3594384
Brazil,BRA,1909,3609040
Brazil,BRA,1910,4198944
Brazil,BRA,1911,4605648
Brazil,BRA,1912,5591264
Brazil,BRA,1913,6034608
Brazil,BRA,1914,4107344
Brazil,BRA,1915,3143712
Brazil,BRA,1916,2879904
Brazil,BRA,1917,2498848
Brazil,BRA,1918,2322976
Brazil,BRA,1919,3070432
Brazil,BRA,1920,3645680
Brazil,BRA,1921,2890896
Brazil,BRA,1922,3781248
Brazil,BRA,1923,4616640
Brazil,BRA,1924,5103952
Brazil,BRA,1925,5375088
Brazil,BRA,1926,5477680
Brazil,BRA,1927,6074912
Brazil,BRA,1928,5927995
Brazil,BRA,1929,6345662
Brazil,BRA,1930,5513964
Brazil,BRA,1931,4168949
Brazil,BRA,1932,4169038
Brazil,BRA,1933,4722005
Brazil,BRA,1934,4622661
Brazil,BRA,1935,5509171
Brazil,BRA,1936,5145960
Brazil,BRA,1937,6087250
Brazil,BRA,1938,6094398
Brazil,BRA,1939,5947511
Brazil,BRA,1940,6485943
Brazil,BRA,1941,6280670
Brazil,BRA,1942,5866699
Brazil,BRA,1943,6474923
Brazil,BRA,1944,5895771
Brazil,BRA,1945,6822912
Brazil,BRA,1946,7460241
Brazil,BRA,1947,8947467
Brazil,BRA,1948,7847465
Brazil,BRA,1949,7366800
Brazil,BRA,1950,19659072
Brazil,BRA,1951,21659348
Brazil,BRA,1952,24934311
Brazil,BRA,1953,25218440
Brazil,BRA,1954,29675626
Brazil,BRA,1955,34023694
Brazil,BRA,1956,36608456
Brazil,BRA,1957,35974079
Brazil,BRA,1958,39053928
Brazil,BRA,1959,39017080
Brazil,BRA,1960,46851821
Brazil,BRA,1961,49144503
Brazil,BRA,1962,53631449
Brazil,BRA,1963,55550938
Brazil,BRA,1964,56666677
Brazil,BRA,1965,56329616
Brazil,BRA,1966,64227478
Brazil,BRA,1967,66112981
Brazil,BRA,1968,77328615
Brazil,BRA,1969,84214734
Brazil,BRA,1970,93648442
Brazil,BRA,1971,102479972
Brazil,BRA,1972,114148584
Brazil,BRA,1973,132168853
Brazil,BRA,1974,143083660
Brazil,BRA,1975,150685026
Brazil,BRA,1976,154573738
Brazil,BRA,1977,162258308
Brazil,BRA,1978,176106700
Brazil,BRA,1979,187334397
Brazil,BRA,1980,185936554
Brazil,BRA,1981,170621577
Brazil,BRA,1982,170923823
Brazil,BRA,1983,165522685
Brazil,BRA,1984,167683238
Brazil,BRA,1985,180004339
Brazil,BRA,1986,197292556
Brazil,BRA,1987,205838856
Brazil,BRA,1988,207596211
Brazil,BRA,1989,212130682
Brazil,BRA,1990,218658000
Brazil,BRA,1991,229394000
Brazil,BRA,1992,233601000
Brazil,BRA,1993,244306000
Brazil,BRA,1994,254002000
Brazil,BRA,1995,268678000
Brazil,BRA,1996,289311000
Brazil,BRA,1997,306949000
Brazil,BRA,1998,317359000
Brazil,BRA,1999,327256000
Brazil,BRA,2000,340183000
Brazil,BRA,2001,346166000
Brazil,BRA,2002,347765000
Brazil,BRA,2003,344645000
Brazil,BRA,2004,361434000
Brazil,BRA,2005,364371000
Brazil,BRA,2006,368871000
Brazil,BRA,2007,390573000
Brazil,BRA,2008,412638000
Brazil,BRA,2009,389775000
Brazil,BRA,2010,440269000
Brazil,BRA,2011,462580000
Brazil,BRA,2012,498309000
Brazil,BRA,2013,532418000
Brazil,BRA,2014,557901000
Brazil,BRA,2015,529353000
Brazil,BRA,2016,492748000
Brazil,BRA,2017,500757715
Brazil,BRA,2018,483685288
Brazil,BRA,2019,485793146
Brazil,BRA,2020,467383500
Argentina,ARG,1887,1084544
Argentina,ARG,1888,890352
Argentina,ARG,1889,1755056
Argentina,ARG,1890,1370336
Argentina,ARG,1891,937984
Argentina,ARG,1892,1384992
Argentina,ARG,1893,1553536
Argentina,ARG,1894,1993216
Argentina,ARG,1895,2264352
Argentina,ARG,1896,2304656
Argentina,ARG,1897,2081152
Argentina,ARG,1898,2348624
Argentina,ARG,1899,2920208
Argentina,ARG,1900,2070160
Argentina,ARG,1901,2491520
Argentina,ARG,1902,2813952
Argentina,ARG,1903,2861584
Argentina,ARG,1904,3795904
Argentina,ARG,1905,3982768
Argentina,ARG,1906,6254448
Argentina,ARG,1907,6254448
Argentina,ARG,1908,7617456
Argentina,ARG,1909,5935680
Argentina,ARG,1910,8907184
Argentina,ARG,1911,9944096
Argentina,ARG,1912,9478768
Argentina,ARG,1913,10145616
Argentina,ARG,1914,8672688
Argentina,ARG,1915,6939616
Argentina,ARG,1916,4986704
Argentina,ARG,1917,2231376
Argentina,ARG,1918,2520832
Argentina,ARG,1919,3726288
Argentina,ARG,1920,5891712
Argentina,ARG,1921,5539968
Argentina,ARG,1922,7298688
Argentina,ARG,1923,8445520
Argentina,ARG,1924,10959024
Argentina,ARG,1925,11237488
Argentina,ARG,1926,11259472
Argentina,ARG,1927,13373600
Argentina,ARG,1928,12738777
Argentina,ARG,1929,13130350
Argentina,ARG,1930,12767495
Argentina,ARG,1931,12843815
Argentina,ARG,1932,13100443
Argentina,ARG,1933,13232287
Argentina,ARG,1934,14239680
Argentina,ARG,1935,13997231
Argentina,ARG,1936,15095986
Argentina,ARG,1937,16710979
Argentina,ARG,1938,16347409
Argentina,ARG,1939,17377469
Argentina,ARG,1940,15864415
Argentina,ARG,1941,13940459
Argentina,ARG,1942,13479180
Argentina,ARG,1943,14076890
Argentina,ARG,1944,13951808
Argentina,ARG,1945,13665986
Argentina,ARG,1946,13702418
Argentina,ARG,1947,14514933
Argentina,ARG,1948,17391620
Argentina,ARG,1949,15364626
Argentina,ARG,1950,29921193
Argentina,ARG,1951,34962916
Argentina,ARG,1952,36095122
Argentina,ARG,1953,35134738
Argentina,ARG,1954,36750355
Argentina,ARG,1955,39559988
Argentina,ARG,1956,44296738
Argentina,ARG,1957,47607775
Argentina,ARG,1958,44192511
Argentina,ARG,1959,48948799
Argentina,ARG,1960,48764500
Argentina,ARG,1961,51126710
Argentina,ARG,1962,53640125
Argentina,ARG,1963,50032660
Argentina,ARG,1964,55670041
Argentina,ARG,1965,58804850
Argentina,ARG,1966,63072667
Argentina,ARG,1967,65475982
Argentina,ARG,1968,69009217
Argentina,ARG,1969,77248870
Argentina,ARG,1970,82648001
Argentina,ARG,1971,88847129
Argentina,ARG,1972,90066640
Argentina,ARG,1973,93975907
Argentina,ARG,1974,95480377
Argentina,ARG,1975,94845480
Argentina,ARG,1976,99699155
Argentina,ARG,1977,100705869
Argentina,ARG,1978,102555595
Argentina,ARG,1979,110616144
Argentina,ARG,1980,108656130
Argentina,ARG,1981,101968542
Argentina,ARG,1982,103351137
Argentina,ARG,1983,105142036
Argentina,ARG,1984,106451701
Argentina,ARG,1985,100531216
Argentina,ARG,1986,104150065
Argentina,ARG,1987,114877229
Argentina,ARG,1988,121404742
Argentina,ARG,1989,117020422
Argentina,ARG,1990,112079088
Argentina,ARG,1991,117505744
Argentina,ARG,1992,121230584
Argentina,ARG,1993,117777485
Argentina,ARG,1994,122229002
Argentina,ARG,1995,127764859
Argentina,ARG,1996,134762070
Argentina,ARG,1997,137641464
Argentina,ARG,1998,139451896
Argentina,ARG,1999,147285131
Argentina,ARG,2000,142358347
Argentina,ARG,2001,134003944
Argentina,ARG,2002,124392348
Argentina,ARG,2003,134631008
Argentina,ARG,2004,157043391
Argentina,ARG,2005,161434200
Argentina,ARG,2006,174608992
Argentina,ARG,2007,174245760
Argentina,ARG,2008,188106000
Argentina,ARG,2009,178949200
Argentina,ARG,2010,186733136
Argentina,ARG,2011,190273774
Argentina,ARG,2012,191714848
Argentina,ARG,2013,190133373
Argentina,ARG,2014,188657102
Argentina,ARG,2015,192405960
Argentina,ARG,2016,190977194
Argentina,ARG,2017,187804729
Argentina,ARG,2018,181099627
Argentina,ARG,2019,167565587
Argentina,ARG,2020,156978063
Ecuador,ECU,1917,25648
Ecuador,ECU,1918,25648
Ecuador,ECU,1919,25648
Ecuador,ECU,1920,25648
Ecuador,ECU,1921,25648
Ecuador,ECU,1922,25648
Ecuador,ECU,1923,36640
Ecuador,ECU,1924,43968
Ecuador,ECU,1925,69616
Ecuador,ECU,1926,91600
Ecuador,ECU,1927,234496
Ecuador,ECU,1928,472656
Ecuador,ECU,1929,600896
Ecuador,ECU,1930,677840
Ecuador,ECU,1931,765776
Ecuador,ECU,1932,710816
Ecuador,ECU,1933,725472
Ecuador,ECU,1934,732800
Ecuador,ECU,1935,784037
Ecuador,ECU,1936,875696
Ecuador,ECU,1937,974624
Ecuador,ECU,1938,1029584
Ecuador,ECU,1939,1069828
Ecuador,ECU,1940,1088149
Ecuador,ECU,1941,729077
Ecuador,ECU,1942,1051479
Ecuador,ECU,1943,1055113
Ecuador,ECU,1944,1326220
Ecuador,ECU,1945,1227291
Ecuador,ECU,1946,1102715
Ecuador,ECU,1947,1157705
Ecuador,ECU,1948,1285915
Ecuador,ECU,1949,1300512
Ecuador,ECU,1950,739890
Ecuador,ECU,1951,703161
Ecuador,ECU,1952,893659
Ecuador,ECU,1953,820379
Ecuador,ECU,1954,963246
Ecuador,ECU,1955,1197534
Ecuador,ECU,1956,1296432
Ecuador,ECU,1957,1131552
Ecuador,ECU,1958,1322050
Ecuador,ECU,1959,1292768
Ecuador,ECU,1960,1761582
Ecuador,ECU,1961,1644245
Ecuador,ECU,1962,1563666
Ecuador,ECU,1963,1794320
Ecuador,ECU,1964,2142281
Ecuador,ECU,1965,2274037
Ecuador,ECU,1966,2416724
Ecuador,ECU,1967,2588873
Ecuador,ECU,1968,3112647
Ecuador,ECU,1969,3588876
Ecuador,ECU,1970,4278215
Ecuador,ECU,1971,4219443
Ecuador,ECU,1972,4589031
Ecuador,ECU,1973,5255879
Ecuador,ECU,1974,6083555
Ecuador,ECU,1975,7354905
Ecuador,ECU,1976,8100596
Ecuador,ECU,1977,7472201
Ecuador,ECU,1978,10406424
Ecuador,ECU,1979,12140464
Ecuador,ECU,1980,13407168
Ecuador,ECU,1981,16652800
Ecuador,ECU,1982,19235118
Ecuador,ECU,1983,19502609
Ecuador,ECU,1984,21189503
Ecuador,ECU,1985,19352678
Ecuador,ECU,1986,15194065
Ecuador,ECU,1987,15022251
Ecuador,ECU,1988,17168596
Ecuador,ECU,1989,20153710
Ecuador,ECU,1990,16457820
Ecuador,ECU,1991,16157175
Ecuador,ECU,1992,21959676
Ecuador,ECU,1993,24088526
Ecuador,ECU,1994,13539560
Ecuador,ECU,1995,22686239
Ecuador,ECU,1996,24024921
Ecuador,ECU,1997,18206447
Ecuador,ECU,1998,22313483
Ecuador,ECU,1999,21364414
Ecuador,ECU,2000,20562217
Ecuador,ECU,2001,22940109
Ecuador,ECU,2002,24753207
Ecuador,ECU,2003,26746806
Ecuador,ECU,2004,28785670
Ecuador,ECU,2005,29969504
Ecuador,ECU,2006,28894631
Ecuador,ECU,2007,33685516
Ecuador,ECU,2008,29573062
Ecuador,ECU,2009,32503201
Ecuador,ECU,2010,34825608
Ecuador,ECU,2011,37398376
Ecuador,ECU,2012,37154022
Ecuador,ECU,2013,39362341
Ecuador,ECU,2014,43206942
Ecuador,ECU,2015,40759423
Ecuador,ECU,2016,39504033
Ecuador,ECU,2017,39275993
Ecuador,ECU,2018,37919441
Ecuador,ECU,2019,36757720
Ecuador,ECU,2020,30931763
United Kingdom,GBR,1750,9350528
United Kingdom,GBR,1751,9350528
United Kingdom,GBR,1752,9354192
United Kingdom,GBR,1753,9354192
United Kingdom,GBR,1754,9357856
United Kingdom,GBR,1755,9361520
United Kingdom,GBR,1756,10006384
United Kingdom,GBR,1757,10010048
United Kingdom,GBR,1758,10013712
United Kingdom,GBR,1759,10017376
United Kingdom,GBR,1760,10017376
United Kingdom,GBR,1761,10973680
United Kingdom,GBR,1762,10977344
United Kingdom,GBR,1763,10981008
United Kingdom,GBR,1764,10984672
United Kingdom,GBR,1765,10988336
United Kingdom,GBR,1766,12259744
United Kingdom,GBR,1767,12263408
United Kingdom,GBR,1768,12267072
United Kingdom,GBR,1769,12270736
United Kingdom,GBR,1770,12274400
United Kingdom,GBR,1771,13611760
United Kingdom,GBR,1772,13615424
United Kingdom,GBR,1773,13619088
United Kingdom,GBR,1774,13622752
United Kingdom,GBR,1775,13626416
United Kingdom,GBR,1776,15037056
United Kingdom,GBR,1777,15040720
United Kingdom,GBR,1778,15044384
United Kingdom,GBR,1779,15048048
United Kingdom,GBR,1780,15055376
United Kingdom,GBR,1781,16843408
United Kingdom,GBR,1782,16847072
United Kingdom,GBR,1783,16854400
United Kingdom,GBR,1784,16858064
United Kingdom,GBR,1785,16865392
United Kingdom,GBR,1786,19148064
United Kingdom,GBR,1787,19155392
United Kingdom,GBR,1788,19159056
United Kingdom,GBR,1789,19166384
United Kingdom,GBR,1790,19173712
United Kingdom,GBR,1791,21416080
United Kingdom,GBR,1792,21423408
United Kingdom,GBR,1793,21430736
United Kingdom,GBR,1794,21434400
United Kingdom,GBR,1795,21441728
United Kingdom,GBR,1796,22412688
United Kingdom,GBR,1797,23541200
United Kingdom,GBR,1798,24515824
United Kingdom,GBR,1799,25798224
United Kingdom,GBR,1800,26633616
United Kingdom,GBR,1801,26710560
United Kingdom,GBR,1802,26849792
United Kingdom,GBR,1803,30191360
United Kingdom,GBR,1804,30330592
United Kingdom,GBR,1805,31462768
United Kingdom,GBR,1806,33250800
United Kingdom,GBR,1807,33258128
United Kingdom,GBR,1808,33269120
United Kingdom,GBR,1809,33280112
United Kingdom,GBR,1810,33291104
United Kingdom,GBR,1811,35562784
United Kingdom,GBR,1812,36936784
United Kingdom,GBR,1813,37376464
United Kingdom,GBR,1814,38087280
United Kingdom,GBR,1815,38922672
United Kingdom,GBR,1816,41436176
United Kingdom,GBR,1817,41923488
United Kingdom,GBR,1818,42022416
United Kingdom,GBR,1819,42337520
United Kingdom,GBR,1820,42528048
United Kingdom,GBR,1821,42872464
United Kingdom,GBR,1822,44521264
United Kingdom,GBR,1823,46873552
United Kingdom,GBR,1824,49082944
United Kingdom,GBR,1825,49592240
United Kingdom,GBR,1826,50145504
United Kingdom,GBR,1827,52230320
United Kingdom,GBR,1828,52589392
United Kingdom,GBR,1829,53336848
United Kingdom,GBR,1830,67864608
United Kingdom,GBR,1831,65765136
United Kingdom,GBR,1832,65589264
United Kingdom,GBR,1833,65494000
United Kingdom,GBR,1834,65537968
United Kingdom,GBR,1835,65263168
United Kingdom,GBR,1836,76445696
United Kingdom,GBR,1837,73770976
United Kingdom,GBR,1838,75811824
United Kingdom,GBR,1839,77779392
United Kingdom,GBR,1840,80959744
United Kingdom,GBR,1841,81839104
United Kingdom,GBR,1842,85371200
United Kingdom,GBR,1843,89093824
United Kingdom,GBR,1844,93472304
United Kingdom,GBR,1845,99986896
United Kingdom,GBR,1846,95692688
United Kingdom,GBR,1847,103548304
United Kingdom,GBR,1848,109286128
United Kingdom,GBR,1849,116005904
United Kingdom,GBR,1850,122604768
United Kingdom,GBR,1851,116654432
United Kingdom,GBR,1852,116240400
United Kingdom,GBR,1853,115599200
United Kingdom,GBR,1854,139301616
United Kingdom,GBR,1855,130442064
United Kingdom,GBR,1856,140375168
United Kingdom,GBR,1857,137861664
United Kingdom,GBR,1858,135113664
United Kingdom,GBR,1859,150011488
United Kingdom,GBR,1860,167950432
United Kingdom,GBR,1861,175047600
United Kingdom,GBR,1862,169470992
United Kingdom,GBR,1863,180224832
United Kingdom,GBR,1864,193909872
United Kingdom,GBR,1865,205488112
United Kingdom,GBR,1866,211731568
United Kingdom,GBR,1867,217374128
United Kingdom,GBR,1868,213219152
United Kingdom,GBR,1869,223705520
United Kingdom,GBR,1870,228494368
United Kingdom,GBR,1871,242036512
United Kingdom,GBR,1872,254988752
United Kingdom,GBR,1873,264658048
United Kingdom,GBR,1874,257187152
United Kingdom,GBR,1875,271487744
United Kingdom,GBR,1876,271018752
United Kingdom,GBR,1877,275899200
United Kingdom,GBR,1878,270974784
United Kingdom,GBR,1879,272645568
United Kingdom,GBR,1880,297124752
United Kingdom,GBR,1881,312312032
United Kingdom,GBR,1882,314964768
United Kingdom,GBR,1883,327730144
United Kingdom,GBR,1884,319097760
United Kingdom,GBR,1885,315290864
United Kingdom,GBR,1886,312429280
United Kingdom,GBR,1887,320442448
United Kingdom,GBR,1888,333167520
United Kingdom,GBR,1889,345024224
United Kingdom,GBR,1890,353022736
United Kingdom,GBR,1891,360471648
United Kingdom,GBR,1892,353008080
United Kingdom,GBR,1893,316210528
United Kingdom,GBR,1894,362102128
United Kingdom,GBR,1895,365549952
United Kingdom,GBR,1896,375981360
United Kingdom,GBR,1897,385969424
United Kingdom,GBR,1898,386878096
United Kingdom,GBR,1899,414552288
United Kingdom,GBR,1900,419740512
United Kingdom,GBR,1901,410701424
United Kingdom,GBR,1902,426639824
United Kingdom,GBR,1903,429985056
United Kingdom,GBR,1904,431992928
United Kingdom,GBR,1905,437672128
United Kingdom,GBR,1906,453350384
United Kingdom,GBR,1907,473568336
United Kingdom,GBR,1908,461964448
United Kingdom,GBR,1909,466086448
United Kingdom,GBR,1910,469732128
United Kingdom,GBR,1911,481350672
United Kingdom,GBR,1912,455885872
United Kingdom,GBR,1913,498322320
United Kingdom,GBR,1914,483182672
United Kingdom,GBR,1915,489481088
United Kingdom,GBR,1916,507071952
United Kingdom,GBR,1917,501169248
United Kingdom,GBR,1918,466848560
United Kingdom,GBR,1919,456131360
United Kingdom,GBR,1920,470750720
United Kingdom,GBR,1921,319804912
United Kingdom,GBR,1922,428222672
United Kingdom,GBR,1923,454892928
United Kingdom,GBR,1924,475982912
United Kingdom,GBR,1925,449657072
United Kingdom,GBR,1926,246371024
United Kingdom,GBR,1927,466734976
United Kingdom,GBR,1928,437639702
United Kingdom,GBR,1929,460673784
United Kingdom,GBR,1930,441073652
United Kingdom,GBR,1931,412212451
United Kingdom,GBR,1932,395899711
United Kingdom,GBR,1933,392154509
United Kingdom,GBR,1934,423203640
United Kingdom,GBR,1935,429106888
United Kingdom,GBR,1936,453795969
United Kingdom,GBR,1937,468130764
United Kingdom,GBR,1938,448939989
United Kingdom,GBR,1939,452456368
United Kingdom,GBR,1940,475143856
United Kingdom,GBR,1941,469651502
United Kingdom,GBR,1942,468899907
United Kingdom,GBR,1943,454820343
United Kingdom,GBR,1944,442024559
United Kingdom,GBR,1945,417624399
United Kingdom,GBR,1946,436128220
United Kingdom,GBR,1947,461269014
United Kingdom,GBR,1948,475563216
United Kingdom,GBR,1949,485108718
United Kingdom,GBR,1950,500792103
United Kingdom,GBR,1951,545252811
United Kingdom,GBR,1952,528706108
United Kingdom,GBR,1953,540210740
United Kingdom,GBR,1954,553009696
United Kingdom,GBR,1955,576951647
United Kingdom,GBR,1956,574323549
United Kingdom,GBR,1957,570714144
United Kingdom,GBR,1958,556315842
United Kingdom,GBR,1959,546606132
United Kingdom,GBR,1960,584020018
United Kingdom,GBR,1961,588614801
United Kingdom,GBR,1962,592931499
United Kingdom,GBR,1963,603385663
United Kingdom,GBR,1964,607865989
United Kingdom,GBR,1965,622111621
United Kingdom,GBR,1966,618074666
United Kingdom,GBR,1967,592057027
United Kingdom,GBR,1968,606488304
United Kingdom,GBR,1969,628382547
United Kingdom,GBR,1970,652577395
United Kingdom,GBR,1971,660388217
United Kingdom,GBR,1972,648026312
United Kingdom,GBR,1973,659577095
United Kingdom,GBR,1974,617183621
United Kingdom,GBR,1975,603247048
United Kingdom,GBR,1976,598525992
United Kingdom,GBR,1977,604361731
United Kingdom,GBR,1978,604713507
United Kingdom,GBR,1979,644512763
United Kingdom,GBR,1980,579035415
United Kingdom,GBR,1981,560554477
United Kingdom,GBR,1982,548240368
United Kingdom,GBR,1983,545485136
United Kingdom,GBR,1984,529108173
United Kingdom,GBR,1985,559627325
United Kingdom,GBR,1986,568553975
United Kingdom,GBR,1987,571667598
United Kingdom,GBR,1988,570293732
United Kingdom,GBR,1989,581576100
United Kingdom,GBR,1990,600343890
United Kingdom,GBR,1991,608430640
United Kingdom,GBR,1992,592883834
United Kingdom,GBR,1993,578635270
United Kingdom,GBR,1994,574640846
United Kingdom,GBR,1995,566567960
United Kingdom,GBR,1996,588187603
United Kingdom,GBR,1997,562333177
United Kingdom,GBR,1998,567600126
United Kingdom,GBR,1999,561108555
United Kingdom,GBR,2000,567585033
United Kingdom,GBR,2001,576313538
United Kingdom,GBR,2002,560066032
United Kingdom,GBR,2003,571471921
United Kingdom,GBR,2004,572903657
United Kingdom,GBR,2005,569962114
United Kingdom,GBR,2006,567571938
United Kingdom,GBR,2007,559236418
United Kingdom,GBR,2008,544498125
United Kingdom,GBR,2009,493894854
United Kingdom,GBR,2010,511631630
United Kingdom,GBR,2011,469453672
United Kingdom,GBR,2012,487516555
United Kingdom,GBR,2013,477387488
